6136,Canada,FA-18,188917,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6137,Canada,FA-18,188918,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6138,Canada,FA-18,188921,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6139,Canada,FA-18,188923,"409 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6140,Canada,FA-18,188925,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6141,Canada,FA-18,188926,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6142,Canada,FA-18,188927,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6143,Canada,FA-18,188928,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6144,Canada,FA-18,188929,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6145,Canada,FA-18,188930,"401 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6146,Canada,FA-18,188931,"409 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6147,Canada,FA-18,188932,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6148,Canada,FA-18,188933,"433 Squadron (RCAF)","Foreign Command",2AF0BT,"Bagotville CFB (Quebec)"
6149,Canada,FA-18,188934,"425 Squadron (RCAF)","Foreign Command",2AF0BT,"Bagotville CFB (Quebec)"
6150,Canada,FA-18,188935,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6151,Canada,FA-18,188936,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6152,Canada,FA-18,188937,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6153,Canada,FA-18,188938,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6154,Canada,FA-18,188939,"433 Squadron (RCAF)","Foreign Command",2AF0BT,"Bagotville CFB (Quebec)"
6155,Canada,FA-18,188940,"410 Squadron (RCAF)","Foreign Command",2AF0BS,"Cold Lake CFB (Alberta)"
6156,Chile,F-16,721,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6157,Chile,F-16,722,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6158,Chile,F-16,723,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6159,Chile,F-16,724,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6160,Chile,F-16,725,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6161,Chile,F-16,726,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6162,Chile,F-16,727,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6163,Chile,F-16,728,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6164,Chile,F-16,729,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6165,Chile,F-16,730,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6166,Chile,F-16,731,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6167,Chile,F-16,732,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6168,Chile,F-16,733,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6169,Chile,F-16,734,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6170,Chile,F-16,735,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6171,Chile,F-16,736,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6172,Chile,F-16,737,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6173,Chile,F-16,738,"8 Squadron (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6174,Chile,F-16,741,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6175,Chile,F-16,742,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6176,Chile,F-16,743,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6177,Chile,F-16,744,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6178,Chile,F-16,745,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6179,Chile,F-16,746,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6180,Chile,F-16,747,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6181,Chile,F-16,748,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6182,Chile,F-16,749,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6183,Chile,F-16,750,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6184,Chile,F-16,751,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6185,Chile,F-16,752,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6186,Chile,F-16,753,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6187,Chile,F-16,754,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6188,Chile,F-16,755,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6189,Chile,F-16,756,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6190,Chile,F-16,757,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6191,Chile,F-16,758,"5 Wing (FACh)","Foreign Command",2AFD51,"Cerro Moreno-Antefagasta (Joint)"
6192,Chile,F-16,851,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6193,Chile,F-16,852,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6194,Chile,F-16,853,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6195,Chile,F-16,854,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6196,Chile,F-16,855,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6197,Chile,F-16,856,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6198,Chile,F-16,857,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6199,Chile,F-16,858,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6200,Chile,F-16,859,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6201,Chile,F-16,860,"3 Squadron (FACh)","Foreign Command",2AFD51,"Iquique - Diego Aracena IAP (Joint)"
6202,Colombia,C-295,FAC-1280,"811th Transport Squadron (FAC)","Foreign Command",2AFD0S,"Bogota (El Dorado IAP)"
6203,Colombia,C-295,FAC-1281,"811th Transport Squadron (FAC)","Foreign Command",2AFD0S,"Bogota (El Dorado IAP)"
6204,Colombia,C-295,FAC-1282,"811th Transport Squadron (FAC)","Foreign Command",2AFD0S,"Bogota (El Dorado IAP)"
6205,Colombia,C-295,FAC-1283,"811th Transport Squadron (FAC)","Foreign Command",2AFD0S,"Bogota (El Dorado IAP)"
6206,Colombia,C-295,FAC-1284,"811th Transport Squadron (FAC)","Foreign Command",2AFD0S,"Bogota (El Dorado IAP)"
6207,Colombia,C-295,FAC-1285,"811th Transport Squadron (FAC)","Foreign Command",2AFD0S,"Bogota (El Dorado IAP)"
6208,Czechia,JAS-39,9234,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6209,Czechia,JAS-39,9235,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6210,Czechia,JAS-39,9236,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6211,Czechia,JAS-39,9237,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6212,Czechia,JAS-39,9238,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6213,Czechia,JAS-39,9239,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6214,Czechia,JAS-39,9240,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6215,Czechia,JAS-39,9241,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6216,Czechia,JAS-39,9242,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6217,Czechia,JAS-39,9243,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6218,Czechia,JAS-39,9244,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6219,Czechia,JAS-39,9245,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6220,Czechia,JAS-39,9819,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6221,Czechia,JAS-39,9820,"211 Squadron (CZAF)","Foreign Command",2AFD0V,"Caslev AB"
6222,Denmark,F-16,E004,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6223,Denmark,F-16,E005,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6224,Denmark,F-16,E006,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6225,Denmark,F-16,E007,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6226,Denmark,F-16,E008,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6227,Denmark,F-16,E011,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6228,Denmark,F-16,E016,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6229,Denmark,F-16,E017,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6230,Denmark,F-16,E018,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6231,Denmark,F-16,E024,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6232,Denmark,F-16,E074,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6233,Denmark,F-16,E075,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6234,Denmark,F-16,E107,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6235,Denmark,F-16,E189,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6236,Denmark,F-16,E190,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6237,Denmark,F-16,E191,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6238,Denmark,F-16,E194,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6239,Denmark,F-16,E596,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6240,Denmark,F-16,E597,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6241,Denmark,F-16,E598,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6242,Denmark,F-16,E599,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6243,Denmark,F-16,E600,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6244,Denmark,F-16,E601,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6245,Denmark,F-16,E602,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6246,Denmark,F-16,E603,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6247,Denmark,F-16,E604,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6248,Denmark,F-16,E605,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6249,Denmark,F-16,E606,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6250,Denmark,F-16,E607,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6251,Denmark,F-16,E608,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6252,Denmark,F-16,E609,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6253,Denmark,F-16,E610,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6254,Denmark,F-16,E611,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6255,Denmark,F-16,ET022,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6256,Denmark,F-16,ET197,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6257,Denmark,F-16,ET198,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6258,Denmark,F-16,ET199,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6259,Denmark,F-16,ET207,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6260,Denmark,F-16,ET208,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6261,Denmark,F-16,ET210,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6262,Denmark,F-16,ET612,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6263,Denmark,F-16,ET613,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6264,Denmark,F-16,ET614,"727 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6265,Denmark,F-16,ET615,"730 Squadron (RDAF)","Foreign Command",2AFD0Z,"Skrydstrup AB"
6266,Egypt,F-16,9201,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6267,Egypt,F-16,9202,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6268,Egypt,F-16,9203,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6269,Egypt,F-16,9205,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6270,Egypt,F-16,9206,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6271,Egypt,F-16,9207,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6272,Egypt,F-16,9208,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6273,Egypt,F-16,9301,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6274,Egypt,F-16,9302,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6275,Egypt,F-16,9303,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6276,Egypt,F-16,9304,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6277,Egypt,F-16,9305,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6278,Egypt,F-16,9306,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6279,Egypt,F-16,9307,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6280,Egypt,F-16,9308,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6281,Egypt,F-16,9309,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6282,Egypt,F-16,9310,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6283,Egypt,F-16,9314,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6284,Egypt,F-16,9315,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6285,Egypt,F-16,9317,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6286,Egypt,F-16,9318,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6287,Egypt,F-16,9319,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6288,Egypt,F-16,9321,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6289,Egypt,F-16,9322,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6290,Egypt,F-16,9323,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6291,Egypt,F-16,9324,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6292,Egypt,F-16,9325,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6293,Egypt,F-16,9328,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6294,Egypt,F-16,9329,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6295,Egypt,F-16,9330,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6296,Egypt,F-16,9331,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6297,Egypt,F-16,9333,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6298,Egypt,F-16,9334,"232 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Inshas AB"
6299,Egypt,F-16,9401,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6300,Egypt,F-16,9402,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6301,Egypt,F-16,9403,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6302,Egypt,F-16,9404,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6303,Egypt,F-16,9405,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6304,Egypt,F-16,9406,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6305,Egypt,F-16,9501,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6306,Egypt,F-16,9502,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6307,Egypt,F-16,9503,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6308,Egypt,F-16,9504,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6309,Egypt,F-16,9505,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6310,Egypt,F-16,9506,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6311,Egypt,F-16,9507,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6312,Egypt,F-16,9508,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6313,Egypt,F-16,9509,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6314,Egypt,F-16,9510,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6315,Egypt,F-16,9511,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6316,Egypt,F-16,9512,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6317,Egypt,F-16,9513,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6318,Egypt,F-16,9514,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6319,Egypt,F-16,9515,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6320,Egypt,F-16,9516,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6321,Egypt,F-16,9517,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6322,Egypt,F-16,9518,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6323,Egypt,F-16,9519,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6324,Egypt,F-16,9522,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6325,Egypt,F-16,9523,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6326,Egypt,F-16,9524,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6327,Egypt,F-16,9525,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6328,Egypt,F-16,9526,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6329,Egypt,F-16,9527,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6330,Egypt,F-16,9528,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6331,Egypt,F-16,9529,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6332,Egypt,F-16,9530,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6333,Egypt,F-16,9531,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6334,Egypt,F-16,9532,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6335,Egypt,F-16,9534,"242 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Beni Suef AB"
6336,Egypt,F-16,9711,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6337,Egypt,F-16,9712,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6338,Egypt,F-16,9713,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6339,Egypt,F-16,9714,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6340,Egypt,F-16,9715,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6341,Egypt,F-16,9717,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6342,Egypt,F-16,9718,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6343,Egypt,F-16,9719,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6344,Egypt,F-16,9720,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6345,Egypt,F-16,9721,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6346,Egypt,F-16,9722,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6347,Egypt,F-16,9723,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6348,Egypt,F-16,9724,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6349,Egypt,F-16,9725,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6350,Egypt,F-16,9726,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6351,Egypt,F-16,9727,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6352,Egypt,F-16,9728,"272 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Jiyanklis AB"
6353,Egypt,F-16,9729,"272 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Jiyanklis AB"
6354,Egypt,F-16,9730,"272 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Jiyanklis AB"
6355,Egypt,F-16,9731,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6356,Egypt,F-16,9732,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6357,Egypt,F-16,9733,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6358,Egypt,F-16,9734,"262 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Abu Suwayr AB"
6359,Egypt,F-16,9735,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6360,Egypt,F-16,9736,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6361,Egypt,F-16,9737,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6362,Egypt,F-16,9738,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6363,Egypt,F-16,9739,"272 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Jiyanklis AB"
6364,Egypt,F-16,9740,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6365,Egypt,F-16,9741,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6366,Egypt,F-16,9743,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
6367,Egypt,F-16,9751,"282 Tactical Fighter Wing (EAF)","Foreign Command",2AFF0A,"Fayid AB [ICAO not correct!!]"
